SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
23407,Fayette,Lexington,Mirror Twin Brewing Co.,"Mirror Twin Brewing  , LLC ",725 National Ave,"Lexington, KY 40502",034-LP-188516,Quota Retail Package License,Active,1/27/22,1/27/22,11/30/22
6546,Fayette,Lexington,Miyako,"MIYAKO RESTAURANTS, LLC ",2547 Richmond Rd,"Lexington, KY 40509",034-RS-2906,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
6546,Fayette,Lexington,Miyako,"MIYAKO RESTAURANTS, LLC ",2547 Richmond Rd,"Lexington, KY 40509",034-NQ2-1564,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
24082,Fayette,Lexington,MOD Pizza,"COOL DOUGH #6, LLC ",2217 War Admiral Way Ste 101,"Lexington, KY 40509",034-NQ2-3158,NQ2 Retail Drink License,Active,11/2/16,11/2/16,11/30/22
24082,Fayette,Lexington,MOD Pizza,"COOL DOUGH #6, LLC ",2217 War Admiral Way Ste 101,"Lexington, KY 40509",034-RS-4620,Special Sunday Retail Drink License,Active,11/2/16,11/2/16,11/30/22
25209,Fayette,Lexington,MOD Pizza,"COOL DOUGH #7, LLC ",4101 Tates Crk Ctr Dr Ste 140,"Lexington, KY 40517",034-NQ2-3378,NQ2 Retail Drink License,Active,7/12/17,7/12/17,11/30/22
25209,Fayette,Lexington,MOD Pizza,"COOL DOUGH #7, LLC ",4101 Tates Crk Ctr Dr Ste 140,"Lexington, KY 40517",034-RS-4920,Special Sunday Retail Drink License,Active,7/12/17,7/12/17,11/30/22
12463,Fayette,Lexington,Moe's Southwest Grill,"GRYPHMORE FOODSERVICES OF KENTUCKY, INC. ",141 Rojay Dr,"Lexington, KY 40503",034-NQ4-188820,NQ4 Retail Malt Beverage Drink License,Active,2/11/22,2/11/22,11/30/22
26227,Fayette,Lexington,Moe's Southwest Grill,"GRYPHMORE FOODSERVICES OF KENTUCKY, INC. ",1975 Harrodsburg Rd,"Lexington, KY 40503",034-NQ4-188868,NQ4 Retail Malt Beverage Drink License,Active,2/15/22,2/15/22,11/30/22
12853,Fayette,Lexington,Molly Brookes Irish Bar,"AUSABLE PROPERTIES, LLC ",109 N Limestone,"Lexington, KY 40507",034-NQ4-1315,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
12853,Fayette,Lexington,Molly Brookes Irish Bar,"AUSABLE PROPERTIES, LLC ",109 N Limestone,"Lexington, KY 40507",034-LD-1868,Quota Retail Drink License,Active,3/14/08,3/14/08,11/30/22
12853,Fayette,Lexington,Molly Brookes Irish Bar,"AUSABLE PROPERTIES, LLC ",109 N Limestone,"Lexington, KY 40507",034-RS-0679,Special Sunday Retail Drink License,Active,3/14/08,3/14/08,11/30/22
25672,Fayette,Lexington,Mr Brews Taphouse Lexington,"3C LEX, LLC ",220 Ruccio Way Ste 110,"Lexington, KY 40503",034-RS-5040,Special Sunday Retail Drink License,Active,12/13/17,12/13/17,11/30/22
25672,Fayette,Lexington,Mr Brews Taphouse Lexington,"3C LEX, LLC ",220 Ruccio Way Ste 110,"Lexington, KY 40503",034-SP-1830,Sampling License,Active,12/13/17,12/13/17,11/30/22
25672,Fayette,Lexington,Mr Brews Taphouse Lexington,"3C LEX, LLC ",220 Ruccio Way Ste 110,"Lexington, KY 40503",034-NQ-6519,NQ Retail Malt Beverage Package License,Active,12/13/17,12/13/17,11/30/22
25672,Fayette,Lexington,Mr Brews Taphouse Lexington,"3C LEX, LLC ",220 Ruccio Way Ste 110,"Lexington, KY 40503",034-NQ2-3510,NQ2 Retail Drink License,Active,12/13/17,12/13/17,11/30/22
25672,Fayette,Lexington,Mr Brews Taphouse Lexington,"3C LEX, LLC ",220 Ruccio Way Ste 110,"Lexington, KY 40503",034-MIC-187385,Microbrewery License,Active,12/9/21,12/9/21,11/30/22
10270,Fayette,Lexington,Nail Bar & Spa,M & L ENTERPRISES LLC ,2304 Sir Barton Way Ste 185,"Lexington, KY 40509",034-NQ4-189585,NQ4 Retail Malt Beverage Drink License,Active,3/23/22,3/23/22,11/30/22
10270,Fayette,Lexington,Nail Bar & Spa,M & L ENTERPRISES LLC ,2304 Sir Barton Way Ste 185,"Lexington, KY 40509",034-LD-189586,Quota Retail Drink License,Active,3/23/22,3/23/22,11/30/22
10270,Fayette,Lexington,Nail Bar & Spa,M & L ENTERPRISES LLC ,2304 Sir Barton Way Ste 185,"Lexington, KY 40509",034-SP-189587,Sampling License,Active,3/23/22,3/23/22,11/30/22
10270,Fayette,Lexington,Nail Bar & Spa,M & L ENTERPRISES LLC ,2304 Sir Barton Way Ste 185,"Lexington, KY 40509",034-RS-189588,Special Sunday Retail Drink License,Active,3/23/22,3/23/22,11/30/22
30099,Fayette,Lexington,Nail Envogue,M & L ENTERPRISES LLC ,2337 Sir Barton Way Unit 125,"Lexington, KY 40509",034-NQ4-189592,NQ4 Retail Malt Beverage Drink License,Active,3/23/22,3/23/22,11/30/22
30099,Fayette,Lexington,Nail Envogue,M & L ENTERPRISES LLC ,2337 Sir Barton Way Unit 125,"Lexington, KY 40509",034-LD-189593,Quota Retail Drink License,Active,3/23/22,3/23/22,11/30/22
30099,Fayette,Lexington,Nail Envogue,M & L ENTERPRISES LLC ,2337 Sir Barton Way Unit 125,"Lexington, KY 40509",034-SP-189594,Sampling License,Active,3/23/22,3/23/22,11/30/22
30099,Fayette,Lexington,Nail Envogue,M & L ENTERPRISES LLC ,2337 Sir Barton Way Unit 125,"Lexington, KY 40509",034-RS-189595,Special Sunday Retail Drink License,Active,3/23/22,3/23/22,11/30/22
4425,Fayette,Lexington,Nathan Caulder Post 132 American Legion,"THE NATHAN CAULDER POST #132, AMERICAN LEGION ",672 N Limestone,"Lexington, KY 40508",034-NQ3-1206,NQ3 Retail Drink License,Active,3/14/14,3/14/14,11/30/22
30251,Fayette,Lexington,Neon Moon Bar & Lounge,Neilbo L.L.C.,1801 Alexandria Dr Ste 50,"Lexington, KY 40504",034-NQ2-190664,NQ2 Retail Drink License,Active,5/26/22,5/26/22,11/30/22
30251,Fayette,Lexington,Neon Moon Bar & Lounge,Neilbo L.L.C.,1801 Alexandria Dr Ste 50,"Lexington, KY 40504",034-RS-190665,Special Sunday Retail Drink License,Active,5/26/22,5/26/22,11/30/22
35415,Fayette,Lexington,Nepmart Grocery,Nepmart Grocery LLC ,2350 Woodhill Dr Ste 172,"Lexington, KY 40509",034-NQ-192837,NQ Retail Malt Beverage Package License,Active,9/19/22,9/19/22,11/30/22
24479,Fayette,Lexington,NES Transport Inc,NES Transport Inc,628 Stansberry Cv,"Lexington, KY 40509",034-TPL-157302,Transporter's License,Active,1/2/20,1/2/20,12/31/22
29754,Fayette,Lexington,New Circle BP,"S & R FOODS, INC ",790 E New Circle Rd,"Lexington, KY 40505",034-NQ-163334,NQ Retail Malt Beverage Package License,Active,6/12/20,6/12/20,8/31/23
13701,Fayette,Lexington,Newtown Pike Food Mart,PBS Incorporated ,771 Newtown Pike,"Lexington, KY 40511",034-NQ-5238,NQ Retail Malt Beverage Package License,Active,1/13/16,1/13/16,11/30/22
10190,Fayette,Lexington,Nic & Norman's Restaurant,Nic & Norman's Lexington LLC ,135 W Main St,"Lexington, KY 40507",034-NQ2-189974,NQ2 Retail Drink License,Active,4/12/22,4/12/22,11/30/22
10190,Fayette,Lexington,Nic & Norman's Restaurant,Nic & Norman's Lexington LLC ,135 W Main St,"Lexington, KY 40507",034-SP-189975,Sampling License,Active,4/12/22,4/12/22,11/30/22
10190,Fayette,Lexington,Nic & Norman's Restaurant,Nic & Norman's Lexington LLC ,135 W Main St,"Lexington, KY 40507",034-RS-189976,Special Sunday Retail Drink License,Active,4/12/22,4/12/22,11/30/22
30136,Fayette,Lexington,Nolen Distribution,Prismatic Distribution L.L.C. ,949 National Ave,"Lexington, KY 40502",034-SFWW-173378,Small Farm Winery Wholesaler's License,Active,11/25/20,11/25/20,11/30/22
32635,Fayette,Lexington,Nolen Distribution,Prismatic Distribution L.L.C. ,251 Price Rd,"Lexington, KY 40508",034-WH-185315,Wholesaler's License,Active,7/28/21,7/28/21,11/30/22
32635,Fayette,Lexington,Nolen Distribution,Prismatic Distribution L.L.C. ,251 Price Rd,"Lexington, KY 40508",034-MD-185316,Distributor's License,Active,7/28/21,7/28/21,11/30/22
31218,Fayette,LEXINGTON,Norma,Weekend Dame LLC ,101 W Loudon Ave Ste 150,"LEXINGTON, KY 40508",034-LP-179263,Quota Retail Package License,Active,3/8/21,3/8/21,11/30/22
31218,Fayette,LEXINGTON,Norma,Weekend Dame LLC ,101 W Loudon Ave Ste 150,"LEXINGTON, KY 40508",034-RS-179222,Special Sunday Retail Drink License,Active,3/5/21,3/5/21,11/30/22
31218,Fayette,LEXINGTON,Norma,Weekend Dame LLC ,101 W Loudon Ave Ste 150,"LEXINGTON, KY 40508",034-LD-179221,Quota Retail Drink License,Active,3/5/21,3/5/21,11/30/22
31218,Fayette,LEXINGTON,Norma,Weekend Dame LLC ,101 W Loudon Ave Ste 150,"LEXINGTON, KY 40508",034-SP-185689,Sampling License,Active,8/17/21,8/17/21,11/30/22
30190,Fayette,LEXINGTON,Nourished Folks,"Nourished, LLC ",101 W Loudon Ave Ste 168,"LEXINGTON, KY 40508",034-NQ2-177984,NQ2 Retail Drink License,Active,1/26/21,1/26/21,11/30/22
5914,Fayette,Lexington,O'Charley's Restaurant #289,"O'CHARLEY'S RESTAURANT PROPERTIES, LLC ",2099 Harrodsburg Rd,"Lexington, KY 40504",034-NQ2-1106,NQ2 Retail Drink License,Active,5/13/13,6/25/13,8/31/23
5914,Fayette,Lexington,O'Charley's Restaurant #289,"O'CHARLEY'S RESTAURANT PROPERTIES, LLC ",2099 Harrodsburg Rd,"Lexington, KY 40504",034-RS-2428,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,8/31/23
5312,Fayette,Lexington,O'Neill's,"IDLE HOUR MEMBERS, LLC ",2051 Richmond Rd,"Lexington, KY 40502",034-NQ4-2256,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
5312,Fayette,Lexington,O'Neill's,"IDLE HOUR MEMBERS, LLC ",2051 Richmond Rd,"Lexington, KY 40502",034-RS-2125,Special Sunday Retail Drink License,Active,8/8/12,8/8/12,11/30/22
5312,Fayette,Lexington,O'Neill's,"IDLE HOUR MEMBERS, LLC ",2051 Richmond Rd,"Lexington, KY 40502",034-SB-1300,Supplemental Bar License,Active,5/13/13,6/25/13,11/30/22
5312,Fayette,Lexington,O'Neill's,"IDLE HOUR MEMBERS, LLC ",2051 Richmond Rd,"Lexington, KY 40502",034-LD-494,Quota Retail Drink License,Active,8/8/12,8/8/12,11/30/22
3775,Fayette,Lexington,Office Lounge,"PRO-INVESTMENTS, INC. ",1533 Eastland Pkwy,"Lexington, KY 40505",034-RS-0631,Special Sunday Retail Drink License,Active,12/16/07,12/16/07,11/30/22
3775,Fayette,Lexington,Office Lounge,"PRO-INVESTMENTS, INC. ",1533 Eastland Pkwy,"Lexington, KY 40505",034-NQ4-1023,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
3775,Fayette,Lexington,Office Lounge,"PRO-INVESTMENTS, INC. ",1533 Eastland Pkwy,"Lexington, KY 40505",034-LD-714,Quota Retail Drink License,Active,3/5/84,3/5/84,11/30/22
5849,Fayette,Lexington,Old Chicago #094,OLD CHICAGO TAPROOM II LLC ,1924 Pavillon Way,"Lexington, KY 40509",034-NQ2-168117,NQ2 Retail Drink License,Active,8/24/20,8/24/20,11/30/22
5849,Fayette,Lexington,Old Chicago #094,OLD CHICAGO TAPROOM II LLC ,1924 Pavillon Way,"Lexington, KY 40509",034-RS-168118,Special Sunday Retail Drink License,Active,8/24/20,8/24/20,11/30/22
17175,Fayette,LEXINGTON,Old North,Old North LLC ,101 W Loudon Ave Ste 116,"LEXINGTON, KY 40508",034-NQ-173224,NQ Retail Malt Beverage Package License,Active,11/23/20,11/23/20,11/30/22
17175,Fayette,LEXINGTON,Old North,Old North LLC ,101 W Loudon Ave Ste 116,"LEXINGTON, KY 40508",034-RS-173641,Special Sunday Retail Drink License,Active,12/1/20,12/1/20,11/30/22
17175,Fayette,LEXINGTON,Old North,Old North LLC ,101 W Loudon Ave Ste 116,"LEXINGTON, KY 40508",034-LD-173221,Quota Retail Drink License,Active,11/23/20,11/23/20,11/30/22
17175,Fayette,LEXINGTON,Old North,Old North LLC ,101 W Loudon Ave Ste 116,"LEXINGTON, KY 40508",034-LP-173222,Quota Retail Package License,Active,11/23/20,11/23/20,11/30/22
17175,Fayette,LEXINGTON,Old North,Old North LLC ,101 W Loudon Ave Ste 116,"LEXINGTON, KY 40508",034-NQ4-173223,NQ4 Retail Malt Beverage Drink License,Active,11/23/20,11/23/20,11/30/22
25847,Fayette,Lexington,Old Vine Bistro,FOOTSTEP LLC ,400 Old Vine St Suites 106 & 108,"Lexington, KY 40507",034-RS-5532,Special Sunday Retail Drink License,Active,12/17/18,12/17/18,11/30/22
25847,Fayette,Lexington,Old Vine Bistro,FOOTSTEP LLC ,400 Old Vine St Suites 106 & 108,"Lexington, KY 40507",034-NQ2-3541,NQ2 Retail Drink License,Active,3/8/18,3/8/18,11/30/22
15898,Fayette,Lexington,Ole Hookers Bar-n-Grill,OLE HOOKERS BAR-N-GRILLE LLC ,205 S Limestone,"Lexington, KY 40508",034-LD-2140,Quota Retail Drink License,Active,4/29/11,5/1/11,11/30/22
15898,Fayette,Lexington,Ole Hookers Bar-n-Grill,OLE HOOKERS BAR-N-GRILLE LLC ,205 S Limestone,"Lexington, KY 40508",034-NQ4-2000,NQ4 Retail Malt Beverage Drink License,Active,5/13/13,6/25/13,11/30/22
15898,Fayette,Lexington,Ole Hookers Bar-n-Grill,OLE HOOKERS BAR-N-GRILLE LLC ,205 S Limestone,"Lexington, KY 40508",034-RS-1946,Special Sunday Retail Drink License,Active,4/29/11,5/1/11,11/30/22
5010,Fayette,Lexington,Olive Garden Ital Rest #1320,"GMRI, INC. ",3385 Nicholasville Rd,"Lexington, KY 40503",034-SP-1034,Sampling License,Active,5/13/13,6/25/13,8/31/23
5010,Fayette,Lexington,Olive Garden Ital Rest #1320,"GMRI, INC. ",3385 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-1163,NQ2 Retail Drink License,Active,5/13/13,6/25/13,8/31/23
5010,Fayette,Lexington,Olive Garden Ital Rest #1320,"GMRI, INC. ",3385 Nicholasville Rd,"Lexington, KY 40503",034-RS-2478,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,8/31/23
8533,Fayette,Lexington,OMAKASE SUSHI AND SAKE BAR,88 KY OMAKASE LLC ,848 E High St #c,"Lexington, KY 40502",034-NQ2-190534,NQ2 Retail Drink License,Active,5/17/22,5/17/22,11/30/22
8533,Fayette,Lexington,OMAKASE SUSHI AND SAKE BAR,88 KY OMAKASE LLC ,848 E High St #c,"Lexington, KY 40502",034-RS-190535,Special Sunday Retail Drink License,Active,5/17/22,5/17/22,11/30/22
26032,Fayette,Lexington,On The Rocks Liquor,MGM Mart Limited Liability Company ,351 W Short St,"Lexington, KY 40507",034-LP-2444,Quota Retail Package License,Active,12/2/19,12/2/19,11/30/22
26032,Fayette,Lexington,On The Rocks Liquor,MGM Mart Limited Liability Company ,351 W Short St,"Lexington, KY 40507",034-NQ-7784,NQ Retail Malt Beverage Package License,Active,12/2/19,12/2/19,11/30/22
26032,Fayette,Lexington,On The Rocks Liquor,MGM Mart Limited Liability Company ,351 W Short St,"Lexington, KY 40507",034-SP-168959,Sampling License,Active,9/15/20,9/15/20,11/30/22
27491,Fayette,Lexington,Origin Hotel Lexington,"Fritz Farm Hotel Group, LLC ",4174 Rowan,"Lexington, KY 40517",034-RS-5568,Special Sunday Retail Drink License,Active,6/14/19,6/14/19,11/30/22
27491,Fayette,Lexington,Origin Hotel Lexington,"Fritz Farm Hotel Group, LLC ",4174 Rowan,"Lexington, KY 40517",034-SB-1814,Supplemental Bar License,Active,6/14/19,6/14/19,11/30/22
27491,Fayette,Lexington,Origin Hotel Lexington,"Fritz Farm Hotel Group, LLC ",4174 Rowan,"Lexington, KY 40517",034-NQ2-3884,NQ2 Retail Drink License,Active,6/14/19,6/14/19,11/30/22
27491,Fayette,Lexington,Origin Hotel Lexington,"Fritz Farm Hotel Group, LLC ",4174 Rowan,"Lexington, KY 40517",034-LP-189606,Quota Retail Package License,Active,3/23/22,3/23/22,11/30/22
13190,Fayette,Lexington,Osaka,"CHEN OSAKA, Inc. ",3805 Dylan Pl Ste 130,"Lexington, KY 40514",034-RS-3602,Special Sunday Retail Drink License,Active,2/24/14,2/24/14,11/30/22
13190,Fayette,Lexington,Osaka,"CHEN OSAKA, Inc. ",3805 Dylan Pl Ste 130,"Lexington, KY 40514",034-NQ2-2416,NQ2 Retail Drink License,Active,2/24/14,2/24/14,11/30/22
25418,Fayette,Lexington,Oscar Diggs,"ROOSTER BREWING, INC. ",157 N Limestone,"Lexington, KY 40507",034-NQ2-3454,NQ2 Retail Drink License,Active,1/19/18,1/19/18,8/31/23
25418,Fayette,Lexington,Oscar Diggs,"ROOSTER BREWING, INC. ",157 N Limestone,"Lexington, KY 40507",034-RS-4984,Special Sunday Retail Drink License,Active,1/19/18,1/19/18,8/31/23
25418,Fayette,Lexington,Oscar Diggs,"ROOSTER BREWING, INC. ",157 N Limestone,"Lexington, KY 40507",034-CL-175447,Caterer's License,Active,12/17/20,12/17/20,8/31/23
9245,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC ",1957 Bryant Rd,"Lexington, KY 40509",034-SP-1850,Sampling License,Active,3/7/18,3/7/18,11/30/22
9245,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC ",1957 Bryant Rd,"Lexington, KY 40509",034-RS-1977,Special Sunday Retail Drink License,Active,7/25/11,7/25/11,11/30/23
9245,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC ",1957 Bryant Rd,"Lexington, KY 40509",034-NQ2-1827,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/23
11752,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC ",3395 Nicholasville Rd,"Lexington, KY 40503",034-RS-5864,Special Sunday Retail Drink License,Active,10/29/19,10/29/19,11/30/23
11752,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC ",3395 Nicholasville Rd,"Lexington, KY 40503",034-SP-2014,Sampling License,Active,10/29/19,10/29/19,11/30/22
11752,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC ",3395 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-4074,NQ2 Retail Drink License,Active,10/29/19,10/29/19,11/30/23
31544,Fayette,Lexington,Overlook Lounge,"Preston Greens Holdings, LLC",1825 Little Herb Way,"Lexington, KY 40509",034-NQ3-178749,NQ3 Retail Drink License,Active,2/16/21,2/16/21,11/30/22
31544,Fayette,Lexington,Overlook Lounge,"Preston Greens Holdings, LLC",1825 Little Herb Way,"Lexington, KY 40509",034-RS-178750,Special Sunday Retail Drink License,Active,2/16/21,2/16/21,11/30/22
12180,Fayette,Lexington,P F Chang's China Bistro,"P.F. CHANG'S CHINA BISTRO, INC. ",3405 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-1027,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
12180,Fayette,Lexington,P F Chang's China Bistro,"P.F. CHANG'S CHINA BISTRO, INC. ",3405 Nicholasville Rd,"Lexington, KY 40503",034-RS-2357,Special Sunday Retail Drink License,Active,5/13/13,6/25/13,11/30/22
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC ",319 B S Limestone,"Lexington, KY 40508",034-NQ4-4594,NQ4 Retail Malt Beverage Drink License,Active,8/21/19,8/21/19,11/30/22
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC ",319 B S Limestone,"Lexington, KY 40508",034-LD-2864,Quota Retail Drink License,Active,8/21/19,8/21/19,11/30/22
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC ",319 B S Limestone,"Lexington, KY 40508",034-SB-169776,Supplemental Bar License,Active,10/6/20,10/6/20,11/30/22
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC ",319 B S Limestone,"Lexington, KY 40508",034-RS-5792,Special Sunday Retail Drink License,Active,8/21/19,8/21/19,11/30/22
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC ",319 B S Limestone,"Lexington, KY 40508",034-LP-2593,Quota Retail Package License,Active,8/21/19,8/21/19,11/30/22
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC ",319 B S Limestone,"Lexington, KY 40508",034-NQ-7683,NQ Retail Malt Beverage Package License,Active,8/28/19,8/28/19,11/30/22
34760,Fayette,Lexington,Paddock Cafe,Pink Cloud Service LLC ,4089 Iron Works Pike #2,"Lexington, KY 40511",034-NQ2-191856,NQ2 Retail Drink License,Active,8/2/22,8/2/22,11/30/22
34760,Fayette,Lexington,Paddock Cafe,Pink Cloud Service LLC ,4089 Iron Works Pike #2,"Lexington, KY 40511",034-RS-191857,Special Sunday Retail Drink License,Active,8/2/22,8/2/22,11/30/22
4588,Fayette,Lexington,Paisano's Restaurant,"SAYED, INC. ",2417 Nicholasville Rd #3&4,"Lexington, KY 40503",034-NQ2-1016,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
3059,Fayette,Lexington,Palmers Fresh Grill & Wine Bar,"LEXINGTON GREEN RESTAURANT, LLC ",161 Lexington Green Cir Ste C8,"Lexington, KY 40503",034-SB-1336,Supplemental Bar License,Active,5/13/13,6/25/13,11/30/22
3059,Fayette,Lexington,Palmers Fresh Grill & Wine Bar,"LEXINGTON GREEN RESTAURANT, LLC ",161 Lexington Green Cir Ste C8,"Lexington, KY 40503",034-NQ2-2135,NQ2 Retail Drink License,Active,5/13/13,6/25/13,11/30/22
3059,Fayette,Lexington,Palmers Fresh Grill & Wine Bar,"LEXINGTON GREEN RESTAURANT, LLC ",161 Lexington Green Cir Ste C8,"Lexington, KY 40503",034-RS-2292,Special Sunday Retail Drink License,Active,4/9/13,4/9/13,11/30/22
13191,Fayette,Lexington,Panda Cuisine,TASTY GROUPS Inc ,2358 Nicholasville Rd #105-115,"Lexington, KY 40503",034-NQ2-188157,NQ2 Retail Drink License,Active,1/13/22,1/13/22,11/30/22
13191,Fayette,Lexington,Panda Cuisine,TASTY GROUPS Inc ,2358 Nicholasville Rd #105-115,"Lexington, KY 40503",034-RS-188158,Special Sunday Retail Drink License,Active,1/13/22,1/13/22,11/30/22
4548,Fayette,Lexington,Papi's Mexican Restaurant & Bar,Right Cooking Management L.L.C. ,818 Euclid Ave,"Lexington, KY 40502",034-NQ2-3744,NQ2 Retail Drink License,Active,7/17/18,7/17/18,11/30/22
4548,Fayette,Lexington,Papi's Mexican Restaurant & Bar,Right Cooking Management L.L.C. ,818 Euclid Ave,"Lexington, KY 40502",034-RS-5361,Special Sunday Retail Drink License,Active,7/17/18,7/17/18,11/30/22
29989,Fayette,Lexington,Papi's Rapido,"Rapido Taco Service, LLC ",1214 S Broadway,"Lexington, KY 40504",034-NQ4-164489,NQ4 Retail Malt Beverage Drink License,Active,7/8/20,7/8/20,11/30/22
29989,Fayette,Lexington,Papi's Rapido,"Rapido Taco Service, LLC ",1214 S Broadway,"Lexington, KY 40504",034-RS-167922,Special Sunday Retail Drink License,Active,8/20/20,8/20/20,11/30/22
